cenario,linha_desligada,from_bus_linha,to_bus_linha,barra_impactada,diferenca_tensao_pu,tensao_antes_pu,tensao_depois_pu
1.0,1.0,0.0,2.0,6,0.0034488323057830783,0.9680857106142061,0.964636878308423
1.0,1.0,0.0,2.0,10,0.0021118897505774115,0.9804033266717743,0.9782914369211969
1.0,1.0,0.0,2.0,8,0.0021118897505774115,0.9804033266717743,0.9782914369211969
1.0,1.0,0.0,2.0,4,0.0019236951899838095,0.9822122064381353,0.9802885112481515
1.0,1.0,0.0,2.0,11,0.001705898755960944,0.9863253822626912,0.9846194835067302
1.0,2.0,1.0,3.0,3,0.006775843015354721,0.9801957767096471,0.9734199336942924
1.0,2.0,1.0,3.0,2,0.005698013166895555,0.9832252198614354,0.9775272066945399
1.0,2.0,1.0,3.0,5,0.00472987794678581,0.9735798974668276,0.9688500195200418
1.0,2.0,1.0,3.0,7,0.004713999993296025,0.9615941730091156,0.9568801730158196
1.0,2.0,1.0,3.0,27,0.004253960246127453,0.9754201275580593,0.9711661673119318
1.0,2.0,1.0,3.0,6,0.0037858199285386585,0.9680857106142061,0.9642998906856675
1.0,2.0,1.0,3.0,10,0.00231275558949251,0.9804033266717743,0.9780905710822818
1.0,2.0,1.0,3.0,8,0.00231275558949251,0.9804033266717743,0.9780905710822818
1.0,2.0,1.0,3.0,4,0.00207092071720405,0.9822122064381353,0.9801412857209313
1.0,2.0,1.0,3.0,11,0.0018775315370442858,0.9863253822626912,0.9844478507256469
1.0,3.0,2.0,3.0,2,0.015192621595203293,0.9832252198614354,0.9984178414566387
1.0,3.0,2.0,3.0,3,0.00504387474483492,0.9801957767096471,0.9751519019648122
1.0,3.0,2.0,3.0,5,0.0034837943098811053,0.9735798974668276,0.9700961031569465
1.0,3.0,2.0,3.0,7,0.0034718569853762205,0.9615941730091156,0.9581223160237394
1.0,3.0,2.0,3.0,27,0.003131986736621184,0.9754201275580593,0.9722881408214381
1.0,3.0,2.0,3.0,6,0.002788844450956063,0.9680857106142061,0.9652968661632501
1.0,3.0,2.0,3.0,10,0.0017079014076635257,0.9804033266717743,0.9786954252641108
1.0,3.0,2.0,3.0,8,0.0017079014076635257,0.9804033266717743,0.9786954252641108
1.0,3.0,2.0,3.0,4,0.0015476301659091973,0.9822122064381353,0.9806645762722261
1.0,3.0,2.0,3.0,11,0.001381845147284566,0.9863253822626912,0.9849435371154066
1.0,4.0,1.0,4.0,4,0.02739050333573101,0.9822122064381353,0.9548217031024043
1.0,4.0,1.0,4.0,6,0.014074424371410377,0.9680857106142061,0.9540112862427957
1.0,4.0,1.0,4.0,5,0.005372850175929589,0.9735798974668276,0.968207047290898
1.0,4.0,1.0,4.0,7,0.005351371020833495,0.9615941730091156,0.9562428019882822
1.0,4.0,1.0,4.0,27,0.004807659462044089,0.9754201275580593,0.9706124680960152
1.0,4.0,1.0,4.0,3,0.003777397249221548,0.9801957767096471,0.9764183794604255
1.0,4.0,1.0,4.0,2,0.0031678879888972222,0.9832252198614354,0.9800573318725382
1.0,4.0,1.0,4.0,10,0.00262351583532483,0.9804033266717743,0.9777798108364495
1.0,4.0,1.0,4.0,8,0.00262351583532483,0.9804033266717743,0.9777798108364495
1.0,4.0,1.0,4.0,9,0.0011876065374128997,0.9840415875051283,0.9828539809677154
1.0,5.0,1.0,5.0,5,0.008766348257649437,0.9735798974668276,0.9648135492091782
1.0,5.0,1.0,5.0,7,0.008731258931357844,0.9615941730091156,0.9528629140777578
1.0,5.0,1.0,5.0,27,0.007840893665525428,0.9754201275580593,0.9675792338925339
1.0,5.0,1.0,5.0,6,0.007038980519133209,0.9680857106142061,0.9610467300950729
1.0,5.0,1.0,5.0,3,0.006261978098400012,0.9801957767096471,0.9739337986112471
1.0,5.0,1.0,5.0,2,0.005271189158442491,0.9832252198614354,0.9779540307029929
1.0,5.0,1.0,5.0,10,0.004292237880277439,0.9804033266717743,0.9761110887914969
1.0,5.0,1.0,5.0,8,0.004292237880277439,0.9804033266717743,0.9761110887914969
1.0,5.0,1.0,5.0,4,0.003910142807922012,0.9822122064381353,0.9783020636302133
1.0,5.0,1.0,5.0,9,0.001957036462302053,0.9840415875051283,0.9820845510428262
1.0,6.0,3.0,5.0,3,0.012941534507123542,0.9801957767096471,0.9931373112167706
1.0,6.0,3.0,5.0,5,0.012591510104530967,0.9735798974668276,0.9609883873622966
1.0,6.0,3.0,5.0,7,0.012526693924380439,0.9615941730091156,0.9490674790847352
1.0,6.0,3.0,5.0,27,0.01115572347584648,0.9754201275580593,0.9642644040822128
1.0,6.0,3.0,5.0,2,0.010772099117079104,0.9832252198614354,0.9939973189785145
1.0,6.0,3.0,5.0,6,0.01013132865770594,0.9680857106142061,0.9579543819565002
1.0,6.0,3.0,5.0,10,0.0060823988063738454,0.9804033266717743,0.9743209278654005
1.0,6.0,3.0,5.0,8,0.0060823988063738454,0.9804033266717743,0.9743209278654005
1.0,6.0,3.0,5.0,4,0.005828389632527964,0.9822122064381353,0.9763838168056074
1.0,6.0,3.0,5.0,11,0.003917419158390167,0.9863253822626912,0.9902428014210813
1.0,7.0,4.0,6.0,4,0.018532138827739297,0.9822122064381353,1.0007443452658746
1.0,7.0,4.0,6.0,6,0.015607130576852368,0.9680857106142061,0.9524785800373538
1.0,7.0,4.0,6.0,5,0.005963420565454736,0.9735798974668276,0.9676164769013729
1.0,7.0,4.0,6.0,7,0.005939792743140493,0.9615941730091156,0.9556543802659752
1.0,7.0,4.0,6.0,27,0.005337248183557186,0.9754201275580593,0.9700828793745021
1.0,7.0,4.0,6.0,3,0.004165815015175989,0.9801957767096471,0.9760299616944711
1.0,7.0,4.0,6.0,2,0.0034885480415243197,0.9832252198614354,0.9797366718199111
1.0,7.0,4.0,6.0,10,0.0029081015863212656,0.9804033266717743,0.9774952250854531
1.0,7.0,4.0,6.0,8,0.0029081015863212656,0.9804033266717743,0.9774952250854531
1.0,7.0,4.0,6.0,9,0.001311822000462426,0.9840415875051283,0.9827297655046658
1.0,8.0,5.0,6.0,6,0.024560623806343385,0.9680857106142061,0.9435250868078627
1.0,8.0,5.0,6.0,4,0.01451415437293846,0.9822122064381353,0.9676980520651969
1.0,8.0,5.0,6.0,5,0.003079487350447385,0.9735798974668276,0.976659384817275
1.0,8.0,5.0,6.0,7,0.0030667173102391088,0.9615941730091156,0.9646608903193548
1.0,8.0,5.0,6.0,27,0.002754885958654363,0.9754201275580593,0.9781750135167137
1.0,8.0,5.0,6.0,3,0.002170245842463281,0.9801957767096471,0.9823660225521104
1.0,8.0,5.0,6.0,2,0.0018191400822685777,0.9832252198614354,0.985044359943704
1.0,8.0,5.0,6.0,10,0.0015054516752639469,0.9804033266717743,0.9819087783470383
1.0,8.0,5.0,6.0,8,0.0015054516752639469,0.9804033266717743,0.9819087783470383
1.0,8.0,5.0,6.0,9,0.0006837482541379725,0.9840415875051283,0.9847253357592662
1.0,10.0,5.0,8.0,10,0.0043568353088404566,0.9804033266717743,0.9847601619806148
1.0,10.0,5.0,8.0,8,0.0043568353088404566,0.9804033266717743,0.9847601619806148
1.0,10.0,5.0,8.0,7,0.001342012889727573,0.9615941730091156,0.9602521601193881
1.0,10.0,5.0,8.0,5,0.0013298983772949136,0.9735798974668276,0.9722499990895327
1.0,10.0,5.0,8.0,27,0.0013130454047696194,0.9754201275580593,0.9741070821532897
1.0,10.0,5.0,8.0,6,0.001077916599869666,0.9680857106142061,0.9670077940143365
1.0,10.0,5.0,8.0,3,0.0009643009899386046,0.9801957767096471,0.9792314757197085
1.0,10.0,5.0,8.0,2,0.0007988082140671926,0.9832252198614354,0.9824264116473682
1.0,10.0,5.0,8.0,9,0.0007185744754863999,0.9840415875051283,0.9847601619806147
1.0,10.0,5.0,8.0,4,0.0006788742330429143,0.9822122064381353,0.9815333322050924
1.0,11.0,5.0,9.0,7,0.0007172434678860418,0.9615941730091156,0.9608769295412296
1.0,11.0,5.0,9.0,5,0.0007127173999668113,0.9735798974668276,0.9728671800668608
1.0,11.0,5.0,9.0,27,0.0006899818107217737,0.9754201275580593,0.9747301457473375
1.0,11.0,5.0,9.0,6,0.0005774839794638886,0.9680857106142061,0.9675082266347422
1.0,11.0,5.0,9.0,3,0.0005030324984494072,0.9801957767096471,0.9796927442111977
1.0,11.0,5.0,9.0,9,0.00043289311521499396,0.9840415875051283,0.9844744806203433
1.0,11.0,5.0,9.0,2,0.0004164034786168225,0.9832252198614354,0.9828088163828186
1.0,11.0,5.0,9.0,16,0.00036333735341875784,0.97655849112624,0.9769218284796588
1.0,11.0,5.0,9.0,4,0.0003627801500153405,0.9822122064381353,0.98184942628812
1.0,11.0,5.0,9.0,19,0.00030936704664474846,0.9690446338859707,0.9693540009326155
1.0,13.0,8.0,9.0,10,0.0081533275822403,0.9804033266717743,0.972249999089534
1.0,13.0,8.0,9.0,8,0.0081533275822403,0.9804033266717743,0.972249999089534
1.0,13.0,8.0,9.0,7,0.0013420128897260186,0.9615941730091156,0.9602521601193896
1.0,13.0,8.0,9.0,5,0.0013298983772935813,0.9735798974668276,0.972249999089534
1.0,13.0,8.0,9.0,27,0.001313045404768176,0.9754201275580593,0.9741070821532911
1.0,13.0,8.0,9.0,6,0.0010779165998685558,0.9680857106142061,0.9670077940143376
1.0,13.0,8.0,9.0,3,0.0009643009899374944,0.9801957767096471,0.9792314757197096
1.0,13.0,8.0,9.0,2,0.0007988082140661934,0.9832252198614354,0.9824264116473692
1.0,13.0,8.0,9.0,9,0.0007185744754862888,0.9840415875051283,0.9847601619806146
1.0,13.0,8.0,9.0,4,0.0006788742330422481,0.9822122064381353,0.9815333322050931
1.0,14.0,3.0,11.0,11,0.002328862604818016,0.9863253822626912,0.9886542448675092
1.0,14.0,3.0,11.0,13,0.0019121698444293234,0.9780087553770188,0.9799209252214481
1.0,14.0,3.0,11.0,14,0.0013341809751934441,0.9815240406594531,0.9828582216346465
1.0,14.0,3.0,11.0,3,0.0012956573748512668,0.9801957767096471,0.9789001193347958
1.0,14.0,3.0,11.0,15,0.0012453330043404875,0.9777016471208491,0.9789469801251895
1.0,14.0,3.0,11.0,2,0.0010711617646824712,0.9832252198614354,0.9821540580967529
1.0,14.0,3.0,11.0,17,0.0007964170467261722,0.9688487373456479,0.9696451543923741
1.0,14.0,3.0,11.0,5,0.0007127777307250893,0.9735798974668276,0.9728671197361025
1.0,14.0,3.0,11.0,7,0.0007047267920788913,0.9615941730091156,0.9608894462170368
1.0,14.0,3.0,11.0,27,0.0006014581775439787,0.9754201275580593,0.9748186693805153
1.0,16.0,11.0,13.0,13,0.016061530543867275,0.9780087553770188,0.9619472248331515
1.0,16.0,11.0,13.0,14,0.002220378464144579,0.9815240406594531,0.9793036621953085
1.0,16.0,11.0,13.0,17,0.0013832865259006955,0.9688487373456479,0.9674654508197472
1.0,16.0,11.0,13.0,18,0.0009331615729287757,0.9652638734690075,0.9643307118960788
1.0,16.0,11.0,13.0,11,0.0007528075778194809,0.9863253822626912,0.9870781898405107
1.0,16.0,11.0,13.0,19,0.0007014957636385377,0.9690446338859707,0.9683431381223322
1.0,16.0,11.0,13.0,15,0.0003902211682300649,0.9777016471208491,0.9780918682890791
1.0,16.0,11.0,13.0,3,0.0001270171801914799,0.9801957767096471,0.9803227938898386
1.0,16.0,11.0,13.0,16,0.00010617856161276862,0.97655849112624,0.9766646696878528
1.0,16.0,11.0,13.0,2,0.00010443916915814366,0.9832252198614354,0.9833296590305936
1.0,17.0,11.0,14.0,14,0.004752850074784654,0.9815240406594531,0.9767711905846684
1.0,17.0,11.0,14.0,17,0.0027669607024810583,0.9688487373456479,0.9660817766431669
1.0,17.0,11.0,14.0,18,0.0018056914380244482,0.9652638734690075,0.9634581820309831
1.0,17.0,11.0,14.0,19,0.0013466869795362157,0.9690446338859707,0.9676979469064345
1.0,17.0,11.0,14.0,13,0.0011578055920822283,0.9780087553770188,0.979166560969101
1.0,17.0,11.0,14.0,11,0.0011250475724967623,0.9863253822626912,0.9874504298351879
1.0,17.0,11.0,14.0,15,0.0004547432897507031,0.9777016471208491,0.9781563904105998
1.0,17.0,11.0,14.0,23,0.0003336550939544436,0.9892986173966002,0.9889649623026457
1.0,17.0,11.0,14.0,3,0.00027356692697355633,0.9801957767096471,0.9804693436366206
1.0,17.0,11.0,14.0,2,0.00022714440670512648,0.9832252198614354,0.9834523642681405
1.0,18.0,11.0,15.0,15,0.011332613324767982,0.9777016471208491,0.9663690337960811
1.0,18.0,11.0,15.0,16,0.0038406411407381214,0.97655849112624,0.9727178499855019
1.0,18.0,11.0,15.0,13,0.0015266407598062415,0.9780087553770188,0.979535396136825
1.0,18.0,11.0,15.0,11,0.0015068938717280878,0.9863253822626912,0.9878322761344193
1.0,18.0,11.0,15.0,9,0.0010037238919187175,0.9840415875051283,0.9830378636132096
1.0,18.0,11.0,15.0,10,0.000839964546762606,0.9804033266717743,0.9795633621250117
1.0,18.0,11.0,15.0,8,0.000839964546762606,0.9804033266717743,0.9795633621250117
1.0,18.0,11.0,15.0,19,0.0007903243994142883,0.9690446338859707,0.9682543094865564
1.0,18.0,11.0,15.0,18,0.0007323107706995735,0.9652638734690075,0.964531562698308
1.0,18.0,11.0,15.0,17,0.00047286960874148853,0.9688487373456479,0.9683758677369064
1.0,19.0,13.0,14.0,13,0.0037656747093021137,0.9780087553770188,0.9742430806677167
1.0,19.0,13.0,14.0,14,0.0007405216160935035,0.9815240406594531,0.9822645622755466
1.0,19.0,13.0,14.0,17,0.00048044300585903255,0.9688487373456479,0.969329180351507
1.0,19.0,13.0,14.0,11,0.0003717538501213369,0.9863253822626912,0.9859536284125698
1.0,19.0,13.0,14.0,18,0.00032931976099304094,0.9652638734690075,0.9655931932300006
1.0,19.0,13.0,14.0,19,0.00024776585191421674,0.9690446338859707,0.969292399737885
1.0,19.0,13.0,14.0,15,0.00020804155028775195,0.9777016471208491,0.9774936055705613
1.0,19.0,13.0,14.0,3,6.314642480376165e-05,0.9801957767096471,0.9801326302848433
1.0,19.0,13.0,14.0,16,5.8639786299496954e-05,0.97655849112624,0.9764998513399405
1.0,19.0,13.0,14.0,2,5.2168857691881065e-05,0.9832252198614354,0.9831730510037435
1.0,20.0,15.0,16.0,15,0.001574393588593681,0.9777016471208491,0.9792760407094427
1.0,20.0,15.0,16.0,17,0.0004273287343842247,0.9688487373456479,0.9684214086112637
1.0,20.0,15.0,16.0,14,0.00038415552852744117,0.9815240406594531,0.9811398851309256
1.0,20.0,15.0,16.0,18,0.00029500731010112524,0.9652638734690075,0.9649688661589064
1.0,20.0,15.0,16.0,11,0.00025156895611522234,0.9863253822626912,0.986073813306576
1.0,20.0,15.0,16.0,7,0.00018898249580878712,0.9615941730091156,0.9614051905133069
1.0,20.0,15.0,16.0,27,0.0001877439517738999,0.9754201275580593,0.9752323836062854
1.0,20.0,15.0,16.0,5,0.00018682159240412943,0.9735798974668276,0.9733930758744235
1.0,20.0,15.0,16.0,19,0.00017562410427574005,0.9690446338859707,0.968869009781695
1.0,20.0,15.0,16.0,23,0.00016973038462564372,0.9892986173966002,0.9894683477812258
1.0,21.0,14.0,17.0,17,0.023842000868556146,0.9688487373456479,0.9450067364770918
1.0,21.0,14.0,17.0,18,0.01688710260159343,0.9652638734690075,0.9483767708674141
1.0,21.0,14.0,17.0,19,0.013243587572063897,0.9690446338859707,0.9558010463139068
1.0,21.0,14.0,17.0,14,0.004945172534536968,0.9815240406594531,0.9864692131939901
1.0,21.0,14.0,17.0,13,0.002254092874591773,0.9780087553770188,0.9802628482516106
1.0,21.0,14.0,17.0,9,0.0017880658977058594,0.9840415875051283,0.9822535216074224
1.0,21.0,14.0,17.0,16,0.00156682802779462,0.97655849112624,0.9749916630984454
1.0,21.0,14.0,17.0,10,0.0013905737323928191,0.9804033266717743,0.9790127529393815
1.0,21.0,14.0,17.0,8,0.0013905737323928191,0.9804033266717743,0.9790127529393815
1.0,21.0,14.0,17.0,11,0.0008744181387916328,0.9863253822626912,0.9871998004014828
1.0,22.0,17.0,18.0,17,0.009569357638109732,0.9688487373456479,0.9784180949837576
1.0,22.0,17.0,18.0,18,0.008483427511325026,0.9652638734690075,0.9567804459576825
1.0,22.0,17.0,18.0,19,0.006646197737856574,0.9690446338859707,0.9623984361481142
1.0,22.0,17.0,18.0,14,0.0026861102806093884,0.9815240406594531,0.9842101509400625
1.0,22.0,17.0,18.0,13,0.001078306556544728,0.9780087553770188,0.9790870619335635
1.0,22.0,17.0,18.0,9,0.000845389084232151,0.9840415875051283,0.9831961984208961
1.0,22.0,17.0,18.0,16,0.0007832713940506553,0.97655849112624,0.9757752197321894
1.0,22.0,17.0,18.0,10,0.0006742328780202644,0.9804033266717743,0.9797290937937541
1.0,22.0,17.0,18.0,8,0.0006742328780202644,0.9804033266717743,0.9797290937937541
1.0,22.0,17.0,18.0,15,0.00036868626825403705,0.9777016471208491,0.977332960852595
1.0,26.0,9.0,20.0,9,0.009537795795904525,0.9840415875051283,0.9745037917092237
1.0,26.0,9.0,20.0,16,0.00833004210502375,0.97655849112624,0.9682284490212163
1.0,26.0,9.0,20.0,19,0.007193253448211312,0.9690446338859707,0.9618513804377594
1.0,26.0,9.0,20.0,10,0.0070049934356700705,0.9804033266717743,0.9733983332361043
1.0,26.0,9.0,20.0,8,0.0070049934356700705,0.9804033266717743,0.9733983332361043
1.0,26.0,9.0,20.0,18,0.006400823024399704,0.9652638734690075,0.9588630504446078
1.0,26.0,9.0,20.0,15,0.005281908347762321,0.9777016471208491,0.9724197387730867
1.0,26.0,9.0,20.0,17,0.0048486480254876785,0.9688487373456479,0.9640000893201602
1.0,26.0,9.0,20.0,20,0.002523442903811568,0.9927169797275532,0.9952404226313648
1.0,26.0,9.0,20.0,14,0.002179979791011033,0.9815240406594531,0.9793440608684421
1.0,27.0,9.0,21.0,9,0.005708649239389074,0.9840415875051283,0.9783329382657392
1.0,27.0,9.0,21.0,16,0.004990746202670815,0.97655849112624,0.9715677449235692
1.0,27.0,9.0,21.0,19,0.0043113147232355375,0.9690446338859707,0.9647333191627352
1.0,27.0,9.0,21.0,10,0.004196072418453101,0.9804033266717743,0.9762072542533212
1.0,27.0,9.0,21.0,8,0.004196072418453101,0.9804033266717743,0.9762072542533212
1.0,27.0,9.0,21.0,18,0.0038394768720564354,0.9652638734690075,0.9614243965969511
1.0,27.0,9.0,21.0,15,0.003172863730065867,0.9777016471208491,0.9745287833907832
1.0,27.0,9.0,21.0,17,0.002912592452223417,0.9688487373456479,0.9659361448934245
1.0,27.0,9.0,21.0,20,0.0013121244599425541,0.9927169797275532,0.9914048552676107
1.0,27.0,9.0,21.0,14,0.001311462539586028,0.9815240406594531,0.9802125781198671
1.0,28.0,20.0,21.0,20,0.04734989883568397,0.9927169797275532,0.9453670808918693
1.0,28.0,20.0,21.0,9,0.024837267876320457,0.9840415875051283,0.9592043196288078
1.0,28.0,20.0,21.0,16,0.021765729775887643,0.97655849112624,0.9547927613503524
1.0,28.0,20.0,21.0,19,0.01882175551740428,0.9690446338859707,0.9502228783685664
1.0,28.0,20.0,21.0,10,0.018300252337586254,0.9804033266717743,0.9621030743341881
1.0,28.0,20.0,21.0,8,0.018300252337586254,0.9804033266717743,0.9621030743341881
1.0,28.0,20.0,21.0,18,0.016794034071609176,0.9652638734690075,0.9484698393973984
1.0,28.0,20.0,21.0,15,0.013915520275396998,0.9777016471208491,0.9637861268454521
1.0,28.0,20.0,21.0,17,0.012780366254596331,0.9688487373456479,0.9560683710910516
1.0,28.0,20.0,21.0,5,0.005792176073958322,0.9735798974668276,0.9677877213928693
1.0,29.0,14.0,22.0,14,0.015461792042514078,0.9815240406594531,0.966062248616939
1.0,29.0,14.0,22.0,17,0.010500988200764838,0.9688487373456479,0.9583477491448831
1.0,29.0,14.0,22.0,13,0.01043928282074813,0.9780087553770188,0.9675694725562707
1.0,29.0,14.0,22.0,18,0.007744522619227312,0.9652638734690075,0.9575193508497802
1.0,29.0,14.0,22.0,19,0.006286326734889602,0.9690446338859707,0.9627583071510811
1.0,29.0,14.0,22.0,11,0.005992172282717201,0.9863253822626912,0.980333209979974
1.0,29.0,14.0,22.0,15,0.004023743804049462,0.9777016471208491,0.9736779033167996
1.0,29.0,14.0,22.0,16,0.0024011567915721566,0.97655849112624,0.9741573343346679
1.0,29.0,14.0,22.0,9,0.0018105480444635669,0.9840415875051283,0.9822310394606647
1.0,29.0,14.0,22.0,10,0.0015004111482272986,0.9804033266717743,0.978902915523547
1.0,30.0,21.0,23.0,23,0.010547408795861135,0.9892986173966002,0.978751208600739
1.0,30.0,21.0,23.0,25,0.00417585560081879,0.9742928532883199,0.9701169976875011
1.0,30.0,21.0,23.0,24,0.004100538135645704,0.991734604333541,0.9876340661978953
1.0,30.0,21.0,23.0,13,0.00019908235943189023,0.9780087553770188,0.9778096730175869
1.0,30.0,21.0,23.0,9,0.0001537428833364718,0.9840415875051283,0.9841953303884647
1.0,30.0,21.0,23.0,11,0.0001259991585175202,0.9863253822626912,0.9861993831041737
1.0,30.0,21.0,23.0,10,8.311258512183617e-05,0.9804033266717743,0.9804864392568962
1.0,30.0,21.0,23.0,8,8.311258512183617e-05,0.9804033266717743,0.9804864392568962
1.0,30.0,21.0,23.0,27,8.224391979150258e-05,0.9754201275580593,0.9755023714778508
1.0,30.0,21.0,23.0,16,7.177287748316719e-05,0.97655849112624,0.9766302640037232
1.0,31.0,22.0,23.0,23,0.008672276515537036,0.9892986173966002,0.9806263408810632
1.0,31.0,22.0,23.0,25,0.003405129068937862,0.9742928532883199,0.9708877242193821
1.0,31.0,22.0,23.0,24,0.003343761729526773,0.991734604333541,0.9883908426040142
1.0,31.0,22.0,23.0,13,0.0015289537789507923,0.9780087553770188,0.976479801598068
1.0,31.0,22.0,23.0,11,0.001156210686724668,0.9863253822626912,0.9851691715759665
1.0,31.0,22.0,23.0,15,0.0008724126743522298,0.9777016471208491,0.9768292344464968
1.0,31.0,22.0,23.0,17,0.0007772722732335424,0.9688487373456479,0.9680714650724144
1.0,31.0,22.0,23.0,14,0.0006750163082319682,0.9815240406594531,0.9808490243512211
1.0,31.0,22.0,23.0,18,0.0006062375325421865,0.9652638734690075,0.9646576359364654
1.0,31.0,22.0,23.0,27,0.0004528029813956058,0.9754201275580593,0.9749673245766637
1.0,32.0,23.0,24.0,25,0.0013218615197005956,0.9742928532883199,0.9756147148080205
1.0,32.0,23.0,24.0,24,0.001298154849506794,0.991734604333541,0.9930327591830478
1.0,32.0,23.0,24.0,23,0.000891042443848522,0.9892986173966002,0.9884075749527517
1.0,32.0,23.0,24.0,27,0.0006532001544988786,0.9754201275580593,0.9760733277125582
1.0,32.0,23.0,24.0,13,0.0006334478034636382,0.9780087553770188,0.9786422031804825
1.0,32.0,23.0,24.0,11,0.0005742666969174026,0.9863253822626912,0.9868996489596086
1.0,32.0,23.0,24.0,9,0.0005497338496913695,0.9840415875051283,0.9845913213548196
1.0,32.0,23.0,24.0,15,0.0005488644662947628,0.9777016471208491,0.9782505115871438
1.0,32.0,23.0,24.0,16,0.0005458844808047258,0.97655849112624,0.9771043756070448
1.0,32.0,23.0,24.0,19,0.000493783583164098,0.9690446338859707,0.9695384174691348
1.0,34.0,24.0,26.0,25,0.023353708811411744,0.9742928532883199,0.9509391444769082
1.0,34.0,24.0,26.0,24,0.022923956178317884,0.991734604333541,0.9688106481552231
1.0,34.0,24.0,26.0,23,0.005876492195678651,0.9892986173966002,0.9834221252009215
1.0,34.0,24.0,26.0,13,0.00111140316077174,0.9780087553770188,0.9791201585377906
1.0,34.0,24.0,26.0,27,0.0010761146275923839,0.9754201275580593,0.9764962421856517
1.0,34.0,24.0,26.0,11,0.0010080314941441904,0.9863253822626912,0.9873334137568354
1.0,34.0,24.0,26.0,9,0.0009752658229769118,0.9840415875051283,0.9850168533281052
1.0,34.0,24.0,26.0,16,0.0009642635133011446,0.97655849112624,0.9775227546395412
1.0,34.0,24.0,26.0,15,0.0009638667442213311,0.9777016471208491,0.9786655138650704
1.0,34.0,24.0,26.0,19,0.0008698943220160071,0.9690446338859707,0.9699145282079867
1.0,35.0,27.0,26.0,27,0.007921819084626636,0.9754201275580593,0.9674983084734327
1.0,35.0,27.0,26.0,7,0.004477474138552706,0.9615941730091156,0.9571166988705629
1.0,35.0,27.0,26.0,5,0.003741706887158691,0.9735798974668276,0.9698381905796689
1.0,35.0,27.0,26.0,6,0.003024849574119859,0.9680857106142061,0.9650608610400863
1.0,35.0,27.0,26.0,3,0.002402483006636369,0.9801957767096471,0.9777932937030107
1.0,35.0,27.0,26.0,10,0.0022639981221306282,0.9804033266717743,0.9781393285496437
1.0,35.0,27.0,26.0,8,0.0022639981221306282,0.9804033266717743,0.9781393285496437
1.0,35.0,27.0,26.0,2,0.0019842903023785663,0.9832252198614354,0.9812409295590568
1.0,35.0,27.0,26.0,4,0.0018634206893162197,0.9822122064381353,0.9803487857488191
1.0,35.0,27.0,26.0,9,0.0015321086818100849,0.9840415875051283,0.9825094788233182
1.0,38.0,28.0,29.0,29,0.016285739458325676,0.9706275013123031,0.9543417618539775
1.0,38.0,28.0,29.0,28,0.010554792156377224,0.9816450941593563,0.9921998863157335
1.0,38.0,28.0,29.0,27,2.219035856054763e-05,0.9754201275580593,0.9753979371994987
1.0,38.0,28.0,29.0,7,1.476998688609843e-05,0.9615941730091156,0.9615794030222296
1.0,38.0,28.0,29.0,5,1.3373058565968599e-05,0.9735798974668276,0.9735665244082616
1.0,38.0,28.0,29.0,3,1.074675929657598e-05,0.9801957767096471,0.9801850299503505
1.0,38.0,28.0,29.0,6,1.0549374764967645e-05,0.9680857106142061,0.9680751612394412
1.0,38.0,28.0,29.0,2,9.49301309038919e-06,0.9832252198614354,0.983215726848345
1.0,38.0,28.0,29.0,4,5.109633657629509e-06,0.9822122064381353,0.9822070968044777
1.0,38.0,28.0,29.0,10,4.236932834467133e-06,0.9804033266717743,0.9803990897389399
1.0,40.0,5.0,27.0,27,0.0031997561862995294,0.9754201275580593,0.9786198837443588
1.0,40.0,5.0,27.0,5,0.000882359222979634,0.9735798974668276,0.972697538243848
1.0,40.0,5.0,27.0,6,0.0007139656953295548,0.9680857106142061,0.9673717449188766
1.0,40.0,5.0,27.0,3,0.0005794618662322559,0.9801957767096471,0.9796163148434148
1.0,40.0,5.0,27.0,2,0.00047840642549978885,0.9832252198614354,0.9827468134359356
1.0,40.0,5.0,27.0,4,0.00044340951511412374,0.9822122064381353,0.9817687969230212
1.0,40.0,5.0,27.0,10,0.00043121835686577015,0.9804033266717743,0.9799721083149086
1.0,40.0,5.0,27.0,8,0.00043121835686577015,0.9804033266717743,0.9799721083149086
1.0,40.0,5.0,27.0,7,0.0002209626882552218,0.9615941730091156,0.9613732103208604
1.0,40.0,5.0,27.0,9,0.00019548131060054263,0.9840415875051283,0.9838461061945277
2.0,0.0,0.0,1.0,7,0.00024444789646305143,0.9618951685907662,0.9621396164872292
2.0,0.0,0.0,1.0,5,0.0002442228731271978,0.9744614658328605,0.9747056887059877
2.0,0.0,0.0,1.0,27,0.00022612483744688383,0.9762636187721504,0.9764897436095973
2.0,0.0,0.0,1.0,6,0.00016230740364353569,0.9677723005895452,0.9679346079931888
2.0,0.0,0.0,1.0,3,0.00014297335228685704,0.9811024847549267,0.9812454581072135
2.0,0.0,0.0,1.0,11,0.000120077783348993,0.9845447454152761,0.9846648231986251
2.0,0.0,0.0,1.0,13,0.00011153205388925169,0.9759901294029029,0.9761016614567921
2.0,0.0,0.0,1.0,10,9.648490667180099e-05,0.9830988397396138,0.9831953246462856
2.0,0.0,0.0,1.0,8,9.648490667180099e-05,0.9830988397396138,0.9831953246462856
2.0,0.0,0.0,1.0,2,8.703465641790586e-05,0.9839511441823454,0.9838641095259275
2.0,1.0,0.0,2.0,2,0.009623987492589525,0.9839511441823454,0.9743271566897559
